Bid URL,Bid Number,Bid Title,Bid Type,Department,Bid Description,Commodity Code,Commodity Description,Open Date,Closing Date,Contact Name,Contact Phone,Contact Email
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=42032,"DBH-73A","As-Needed Economic Consultant Services RFSQ","Service","Beaches and Harbors","The Los Angeles County Department of Beaches and Harbors is seeking qualified and experienced economic consultant(s) to enter into Master Agreements with Los Angeles County to assist the Department's staff, on an as-needed basis, in managing real property assets in Marina del Rey and on County-owned or operated beaches.      Vendors submitting Statement of Qualifications (SOQs) must have a minimum of five years' experience in economic consultation and providing expert advice in areas of public and private entities engaged in the development, purchase, sale, and leasing of commercial real property.      The County may require additional minimum qualifications.  The initial deadline for submitting SOQs will be 2:00 p.m., March 3, 2021, however, County will continuously accept SOQ's throughout the duration of the Master Agreement.    Further information regarding the RFSQ is available at:  https://doingbusiness.lacounty.gov/.    To view and print a copy of the RFSQ, please visit:   http://beaches.lacounty.gov/request-for-proposals/, and click the 'Request for Proposals' link.    The County reserves the right to cancel the RFSQ and to modify any and all terms and conditions of the RFSQ, including minimum requirements.  For further information, email Angelica Vicente at AVicente@bh.lacounty.gov.  ",="91889","CONSULTING SERVICES - REAL ESTATE/LAND","02/02/2021","Continuous","Angelica Vicente","000-000-0000","AVicente@bh.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=42504,"RFSQ  676-SH","PSYCHOLOGICAL SERVICES","Service","Sheriff","The RFSQ will be accessible in electronic Portable Data File (PDF) format via the Department's website at: http://shq.lasdnews.net/shq/contracts/info.html.    The Los Angeles County (County) Sheriff's Department (Department) is seeking qualified individuals or companies (Vendors) to enter into Master Agreements with the County to provide as-needed Psychological Services to the Department's Personnel Administration Bureau's Pre-Employment Unit.    Selected Vendors shall provide Psychological Services to the Department as described herein that include, but are not limited to, the provision of clinical interview and psychological evaluation of law enforcement applicants for the Department positions of Deputy Sheriff Trainee, Reserve Deputy Sheriff, Custody Assistant, and Security Officer (collectively, Applicants). Contractor shall comply with California Government Code Section 1031(f) and Regulation 1955 (Peace Officer Psychological Evaluation) set forth in Section C (Personnel and Selection and Training) of the Peace Officer Standards and Training (POST) Administrative Manual (POST Regulation 1955). POST Regulation 1955 can be accessed online at: http://www.post.ca.gov/peace-officer-candidate-selection-information.    VENDOR'S MINIMUM MANDATORY QUALIFICATIONS  Interested and qualified Vendors that can demonstrate their ability to successfully provide the required services outlined in Attachment 1 (Statement of Work) of the RFSQ are invited to submit a Statement of Qualifications (SOQ), provided they meet the following Minimum Mandatory Qualifications:    1.  	Vendor must meet the requirement for psychological evaluator as set forth in Paragraph (a) (1) of POST Regulation 1955 (Peace Officer Psychological Evaluation). This requirement shall apply to Vendor and all psychologists employed by Vendor that will provide services under the resultant Master Agreement.    Vendor shall provide references and/or supporting documentation for each psychologist that will provide services to meet this minimum mandatory qualification.    2.	Vendor must have a minimum of five (5) years of experience within the last seven (7) years, at the time of submission of the SOQ, providing pre-employment psychological evaluations of sworn peace officer applicants for law enforcement agencies within California. This requirement shall apply to Vendor and all psychologists employed by Vendor that will provide services under the resultant Master Agreement.    Vendor shall provide references and/or supporting documentation for each psychologist that will provide services to meet this minimum mandatory qualification.    3.	Vendor must have verifiable experience interpreting the Minnesota Multiphasic Personality Inventory-3 (MMPI-3) or the Minnesota Multiphasic Personality Inventory 2-Restructured Form (MMPI-2-RF) and the California Psychological Inventory (CPI) evaluation tests, utilized by the Department.  Experience will be verified through references provided by Vendor. This requirement shall apply to Vendor and all psychologists employed by Vendor that will proved services under the resultant Master Agreement.    Vendor shall provide references and/or supporting documentation for each psychologist that will provided services to meet this minimum mandatory qualification.    4.	If Vendor's compliance with a County contract has been reviewed by the Department of the Auditor-Controller within the last ten (10) years, Vendor must not have unresolved questioned costs identified by the Auditor-Controller, in an amount over $100,000, that are confirmed to be disallowed costs by the contracting County department, and remain unpaid for six (6) months or more from the date of disallowance, unless such disallowed costs are the subject of current good faith negotiations to resolve the disallowed costs, in the opinion of the County.    RFSQ TIMETABLE  The timetable for the RFSQ is as follows:  Release of RFSQ ...............................................................",="94876","PSYCHOLOGISTS/PSYCHOLOGICAL SERVICES","05/05/2021","Continuous","Donna Lin","213-229-1875","yjlin@lasd.org"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=42823,"DBH-74","As-Needed Tree Maintenance and Removal Services Request For Statement of Qualifications","Service","Beaches and Harbors","The Los Angeles County Department of Beaches and Harbors is seeking one or more qualified Vendors to enter into Master Agreements to provide, on an as-needed basis, tree trimming and related services on County-owned, controlled or managed beaches and public grounds in Marina del Rey.",="98888","TREE TRIMMING AND PRUNING SERVICES","06/30/2021","Continuous","Angelica Vicente","000-000-0000","AVicente@bh.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=42964,"HS-1129","Equipment Maintenance and Repair (EMARS) - Automated Pharmacy Workflow System (RFR)	","Service","Health Services","The County of Los Angeles Department of Health Services is releasing this Request for Rate (RFR) to obtain responses from qualified firms and establish an Equipment Maintenance and Repair Services Master Agreement (EMARS) for  automated pharmacy workflow system",="93856","MAINT & REPAIR - HOSPITAL AND MEDICAL EQUIPMENT, GENERAL","08/19/2021","Continuous","Andrew Lee","213-288-8472","alee10@dhs.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=42896,"RFSQ 694-SH","RFSQ - Transcription Services","Service","Sheriff","http://shq.lasdnews.net/shq/contracts/info.html                                                   INTRODUCTION  The County of Los Angeles Sheriff's Department is seeking qualified Vendors to enter into Master Agreements with the County to provide Transcription Services (Services) on an as-needed basis for the Department's Homicide Bureau.    VENDOR'S MINIMUM MANDATORY QUALIFICATIONS    Interested and qualified Vendors who can demonstrate their ability to successfully provide the required Services outlined in Attachment 1 (Statement of Work) to the Request for Statement of Qualifications (RFSQ) are invited to submit a Statement of Qualifications (SOQ), provided they meet the following Minimum Mandatory Qualifications.    MINIMUM MANDATORY QUALIFICATIONS  1.	Vendor must have a minimum of three years of experience, within the last five years, providing transcription services to government agencies with similar volume and work to that described in Attachment 1 (Statement of Work) to the RFSQ.  One of the three years must include providing transcription services for a law enforcement agency.  Vendor shall provide references and supporting documentation to verify this Minimum Mandatory Qualification.  Reference information shall include start dates, end dates, agency names, and services provided.  (Please refer to Paragraph 2.7.2 B (Vendor's References) of the RFSQ.  2.	Vendor must identify a project manager/transcriber to oversee the contract who possesses at least three years of experience providing transcription services to government agencies with similar volume and work to that described in Attachment 1 (Statement of Work) to the RSFQ.  One of the three years of experience must have been providing transcription services for a law enforcement agency.  County recognizes that the Vendor's prospective project manager/transcriber may also be the Vendor's principal/owner.   Vendor must include copies of certificates and a resume for the proposed Project Manager.  3.	Vendor must have an office within Los Angeles County or an immediately adjacent county.  4.	If Vendor's compliance with a County contract has been reviewed by the Department of the Auditor-Controller within the last ten years, then Vendor must not have unresolved questioned costs identified by the Auditor-Controller, in an amount over $100,000.00, that are confirmed to be disallowed costs by the contracting County department and remain unpaid for six months or more from the date of disallowance, unless such disallowed costs are the subject of current good faith negotiations to resolve the disallowed costs, in the opinion of the County.    RFSQ RELEASE    The RFSQ will be released and accessible via the Sheriff's Department website at: http://shq.lasdnews.net/shq/contracts/info.html.    All potential Contractors are encouraged to monitor the above solicitation website for Bulletins, as they are posted, during the entire solicitation process.    RFSQ TIMETABLE  The timetable for the RFSQ is as follows:    	Release of RFSQ	July 23, 2021  	Request for a Solicitation Requirements Review Due	August 6, 2021  	Written Questions Due	August 13, 2021  	Questions and Answers Released	August 24, 2021  	SOQ due by 3:00 p.m. (Pacific Time)	September 3, 2021    The submittal due date above is an initial due date.  SOQs not received by that date may not be reviewed initially; however, they may be reviewed at a later date to determine if they meet the mandatory qualifications.  The solicitation will remain open until the needs of the Sheriff's Department are met.    RFSQ SUBMISSION INFORMATION  The original SOQ, two numbered identical hard copies, and two separate identical electronic copies in PDF format on flash drives or compact discs, shall be enclosed in a sealed envelope or box, plainly marked in the upper left-hand corner with the name and address of the Vendor bearing the words:  'SOQ FOR TRANSCRIPTION SERVICES  (RFSQ 694-SH)'  The SOQ and any related information shall be delivered",="96172","TRANSCRIPTION SERVICES: LEGAL AND MEDICAL","07/23/2021","Continuous","Victor Mora-Vasquez","213-229-3265","vmmorava@lasd.org"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=42975,"RFSQ 696-SH","Polygraph Examination Services","Service","Sheriff","INTRODUCTION  The County of Los Angeles Sheriff's Department (Department) is seeking qualified Vendors to enter into Master Agreements with the County to provide Polygraph Examination Services (Services) on an as-needed basis for the Department's Scientific Services Bureau.    VENDOR'S MINIMUM MANDATORY QUALIFICATIONS  Interested and qualified Vendors that can demonstrate their ability to successfully provide the required Services outlined in Attachment 1 (Statement of Work) of the Request for Statement of Qualifications (RFSQ) are invited to submit a Statement of Qualifications (SOQ), provided they meet the following Minimum Mandatory Qualifications.    MINIMUM MANDATORY QUALIFICATIONS  1.	Vendor must be recognized and accredited by one of the following professional polygraph associations:  a.	American Polygraph Association;  b.	California Association of Polygraph Examiners; or  c.	American Association of Police Polygraphists.  Vendor shall submit copies of accreditation(s) and/or certificate(s) to verify this Minimum Mandatory Qualification.    2.	Vendor must be active in the administration of polygraph examinations.  To qualify for this status, Vendor must meet the following criteria:  a.	Vendor must have completed a minimum total of 200 documented polygraph examinations;  b.	Of the total documented polygraph examinations, Vendor must have administered a minimum of 100 polygraph exams for a law enforcement agency(ies); and  c.	25 of the 100 polygraph exams for a law enforcement agency(ies) must have been within the last two years using the Lafayette computerized polygraph instrument.  Vendor shall provide references and supporting documentation to verify this Minimum Mandatory Qualification, which shall include start dates, end dates, agency names, and services provided.    3.	Vendor's proposed polygraph examiners must have successfully graduated from a polygraph course recognized and accredited by the American Polygraph Association, California Association for Polygraph Examiners, or the American Association of Police Polygraphists.  Vendor shall submit copies of diploma(s) and/or certificate(s) for each polygraph examiner that will provide Services to verify this Minimum Mandatory Qualification.    4.	Vendor's proposed polygraph examiners must be current members, in good standing, and have attended a minimum of 12 hours of training sponsored by one of the following professional polygraph examiner associations within the last two years:  a.	American Polygraph Association;  b.	California Association of Polygraph Examiners; or  c.	American Association of Police Polygraphists.  Vendor must provide copies of memberships and training certificates for each polygraph examiner that will provide Services to verify this Minimum Mandatory Qualifications.    5.	Vendor's proposed polygraph examiner must pass the polygraph proficiency test (refer to Exhibit 14 (Proficiency Exam) of Appendix A (Required Forms) to the RFSQ) with a score of 100 percent consisting of general polygraph knowledge, question formulation, chart analysis, and instrumentation.  Vendor must complete and submit an Exhibit 14 (Proficiency Exam) of Appendix A (Required Forms) to the RFSQ for each polygraph examiner that will provide Services to verify this Minimum Mandatory Qualification.  If Vendor's proposed polygraph examiner(s) does not achieve a score of 100 percent, as listed above, then Vendor's proposed polygraph examiner(s) shall be disqualified.    6.	If Vendor's compliance with a County contract has been reviewed by the Department of the Auditor-Controller within the last ten years, then Vendor must not have unresolved questioned costs identified by the Auditor-Controller, in an amount over $100,000.00, that are confirmed to be disallowed costs by the contracting County department and remain unpaid for six months or more from the date of disallowance, unless such disallowed costs are the subject of current good faith negotiations to resolve the disallowed co",="96147","LAW ENFORCEMENT SERVICES (INCLUDING PROCESS SERVER SERVICES)","08/24/2021","Continuous","Monica Castillo","213-229-3264","mdcastill@lasd.org"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=43184,"671-SH","RFSQ - DNA Laboratory Services","Service","Sheriff","INTRODUCTION    The Los Angeles County (County) Sheriff's Department (Department) is seeking qualified companies (Vendors) to enter into Master Agreements with the County to provide as-needed DNA Laboratory Services (Services) for the Department's Scientific Services Bureau.    VENDOR'S MINIMUM MANDATORY QUALIFICATIONS    Interested and qualified Vendors who can demonstrate their ability to successfully provide the required Services outlined in Attachment 1 (Statement of Work) of this Request for Statement of Qualifications (RFSQ) are invited to submit a Statement of Qualifications (SOQ), provided they meet the following Minimum Mandatory Qualifications:    1.   Vendor's DNA testing laboratory must be accredited to ISO/IEC 17025:2017-'General Requirements for the Competence of Testing and Calibration Laboratories', and accompanying Forensic Science supplemental accreditation requirements.     The organization providing the accreditation must be either the American National Standards Institute-National Accreditation Board (ANAB) or American Association for Laboratory Accreditation (A2LA).    Vendor's scope of accreditation shall cover the capabilities requested below.  Vendor shall submit a copy of their most recent accreditation documentation and a copy of their most recent annual inspection.     2.   Vendor must have a DNA testing laboratory that complies with the current standards for a quality assurance program for DNA analysis, issued by the Director of the Federal Bureau of Investigation pursuant to the DNA Identification Act of 1994, entitled Quality Assurance Standards for Forensic DNA Testing Laboratories.  Vendor shall submit copies of their most recent annual audit documentation.    3.   Vendor must affirm that Vendor's DNA testing laboratory has the capability to:    a.   Perform DNA testing using Short Tandem Repeat (STR) kits, including a male-specific STR (Y-STR) kit, with Applied Biosystems™ GeneMapper™ ID-X (GMID-X), on a capillary electrophoresis (CE) instrument platform and kit specified by the County Project Manager at the time of case submission.  Acceptable CE platforms include the Applied Biosystems™ Genetic Analyzers 3130 and 3500, or variations thereof.  The required autosomal DNA kit is Promega PowerPlex® Fusion 6C STR amplification kit.  The Y-STR kit may be Promega PowerPlex® Y23 or Applied Biosystems™ Yfiler™ Plus.  The ability to perform mitochondrial DNA testing is also desirable.    b.   Use a binary mixture interpretation/deconvolution protocol validated up to at least four-person mixtures with the use of analytical and stochastic thresholds as defined by the Scientific Working Group for DNA Analysis Methods (SWGDAM).  Statistical approaches can include Random Match Probability (RMP), Modified RMP, Combined Probability of Inclusion (CPI), or Likelihood ratios.  The utilization of stochastic thresholds should allow the use of loci that may have potential alleles that are below the analytical threshold or have dropped out.     c.   Use STRmixTM probabilistic genotyping software to analyze data generated from Promega PowerPlex® Fusion 6C STR amplification kit with Applied Biosystems™GeneMapper™ ID-X (GMID-X) software and validated up to at least four (4) person mixture samples.      Vendor shall include an affirmation for all of the above listed requirements in Vendor's SOQ, Section A, Vendor's Qualifications.    4.   Vendor's DNA testing laboratory shall have performed forensic criminal DNA testing for the past three (3) consecutive years including the successful completion of at least 120 post-accreditation forensic criminal DNA cases.  Vendor shall provide at least three (3) references from government law enforcement crime laboratories to verify this qualification using Appendix A (Required Forms), Exhibit 6 (Prospective Contractor References) of this RFSQ.      5.   If Vendor's compliance with a County contract has been reviewed by the Department of the Auditor-Controller within the last ten ye",="96148","LABORATORY & FIELD TESTING SERVICES (NOT OTHERWISE CLASSIFIE","11/09/2021","Continuous","Victor M. Mora-Vasquez","213-229-3265","vmmorava@lasd.org"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=40009,"PATSMA","Professional and Technical Services Master Agreement  (PATSMA)","Service","Health Services","This Request for Qualifications (RFQ)  is to seek vendors to enter into Master Agreements with the County to provide  variety of Professional and Technical Services for the Health Agency.    Vendors must also concurrently apply to an accompanying open Request for Services (RFS) while applying to this RFQ.   Refer to the RFS for the closing date.  RFQs not accompanied by an RFS will not be accepted.   ",="91806","CONSULTING SERVICES - ADMINISTRATIVE","01/01/2021","Continuous","PATSMA Administrator","213-288-8039","patsma@dhs.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=43243,"PW-BRCD068","On-Call Charter Bus Transportation Services Program","Service","Public Works","PLEASE TAKE NOTICE that Public Works requests Statement of Qualifications (SOQ) for the On-Call Charter Bus Transportation Service Program (BRC0000251).  This program has been designed to have a potential maximum contract term of 5 years.  The annual program amount of this service is estimated to be $2,000,000.  The Request for Statement of Qualifications (RFSQ) with contract specifications, forms,  and instructions for preparing and submitting proposals may be accessed at http://pw.lacounty.gov/brcd/servicecontracts/ or may be requested from Ms. Amber Turner at (626) 458-4199 or aturner@pw.lacounty.gov or Ms. Ani Karapetyan at (626) 458-4050 or akarapetyan@pw.lacounty.gov, Monday through Thursday, 7 a.m. to 5 p.m.    PLEASE CHECK THE WEBSITE FREQUENTLY FOR ANY CHANGES TO THIS SOLICITATION.  ALL ADDENDA AND INFORMATIONAL UPDATES WILL BE POSTED AT http://pw.lacounty.gov/brcd/servicecontracts.    'Do Business with Public Works' Website Registration    All interested proposers for this RFSQ are strongly encouraged to register at http://pw.lacounty.gov/general/contracts/opportunities/.  Only those firms registered for this RFSQ through the website will receive automatic notification when any update to this RFSQ is made.  The County does not have an obligation to notify any proposers other than through the Public Works website's automatic notification system.      Doing Business with Local Small Business Enterprise, Disabled Veteran Business Enterprise, and Social Enterprise    The County strongly encourages participation from firms, primes, and subcontractors, which are certified in the County's Local Small Business Enterprise (LSBE), Disabled Veteran Business Enterprise (DVBE), and Social Enterprise (SE) Preference Programs.  The County's LSBE, DVBE, and SE Preference Programs require firms to complete a certification process to receive certain benefits allowed only for LSBE, DVBE, and SE, such as a 15 percent price preference, not to exceed $150,000, when applicable, and LSBE Prompt Payment Program.  The following link provides additional information on being County certified LSBE, DVBE, and SE:  http://dcba.lacounty.gov.     Minimum Mandatory Requirements:  At the time of proposal submission, proposers must meet all minimum requirements set forth in the RFSQ documents including, but not limited to:     1.	Proposer must have 3 years of experience providing charter bus transportation services, within the last 4 years.  (Please use Form PW 20, Proposer's Compliance with the Minimum Requirements of the RFSQ.)    2.	Proposer has submitted a valid and active charter license or certificate issued by the California Public Utilities Commission.  (Please use Form PW 20, Proposer's Compliance with the Minimum Requirements of the RFSQ.)    3.	Proposer has passed all California Highway Patrol Safety Compliance Inspections (or passed all reinspections) of the proposer's maintenance facilities or terminals to be used for the proposed contract for the prior three 13-month inspections (California Vehicle Code 34501(c).  (Please use Form PW-20, Proposer's Compliance with the Minimum Requirements of the RFSQ.)    4.	Subcontracting is not allowed for this service.  If a proposer makes reference to a subcontractor or if a proposer includes a list of subcontractors to perform the work requested, the Statement of Qualifications will be immediately disqualified.    This solicitation will remain open continuously at the discretion of the County.    There will be no proposers' conference held for this solicitation.  The deadline to submit written questions for a response is by Tuesday, December 7, 2021, at 5:30 p.m.  All questions and answers will be posted at the following website https://pw.lacounty.gov/brcd/servicecontracts/.    This RFSQ process may take several months to process before agreements can be fully executed by the Board of Supervisors for commencement.  Therefore, it is imperative that proposers return all proposal materials no later tha",="55630","BUS - TRANSIT (COACH-MINI) CONVENTIONAL","11/23/2021","Continuous","Elizabeth Yetaryan","626-458-4072","eyetaryan@pw.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=43847,"GCS-I10681-C","Energy Support Services Master Agreement (ESSMA) Request for Statement of Qualifications (RFSQ)","Service","Internal Services Department","The County of Los Angeles (County), Internal Services (ISD) Department is seeking qualified companies to enter into an Energy Support Services Master Agreements (ESSMA) with the County to provide energy and environmental sustainability support services on an as-needed basis.  The purpose of this Request for Statement of Qualifications (RFSQ) is to ensure the continuous provision of energy support services which are currently being provided by qualified vendors through ESSMA.  ESSMA has provided a timely, efficient, and cost-effective method of enabling ISD to respond to various energy issues.  The current ESSMA expires August 19, 2022.  This RFSQ applies to current and prospective ESSMA vendors.",="91016","ENERGY CONSERVATION SERVICES (INCLUDING AUDITS)","04/26/2022","Continuous","Nazeli Albaryan","323-267-3182","nalbaryan@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=44225,"CSC Hearing Officers 2022","Civil Service Commission Hearing Officer Services","Service","Board of Supervisors","The Executive Office of the Board of Supervisors is seeking qualified consultants interested in entering into a Master Agreement with the County to provide as-needed Hearing Officer Services for the Civil Service Commission (CSC).  A Hearing Officer presides over administrative hearings.",="96162","PERSONNEL SERVICES (NOT EMPLOYMENT)","06/22/2022","Continuous","Kyler Nathan","213-974-6958","KNathan@bos.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=39966,"DACC-RFSQ-2018-02","RFSQ for Emergency and After-Hours Veterinary Services","Service","Animal Care & Control","The County of Los Angeles Department of Animal Care and Control is seeking qualified companies to enter into Master Agreements with the County to provide Emergency and After-Hours Veterinary services.  Contractor will provide Emergency and/or After-Hours Veterinary services to stray and/or neglected/abused animals brought to its clinic by County for emergency medical care.  Services provided are limited to stabilizing and supporting sick and/or injured animals and may also include administration of euthanasia for animals irremediably suffering due to injury or illness.  Contractor must provide its own clinic or hospital facility for provision of services.",="96186","VETERINARY SERVICES","08/14/2019","Continuous","Whitney Duong","562-256-2412","WDuong@animalcare.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=44553,"DBH76","As-Needed Temporary Personnel Services","Service","Beaches and Harbors","The Los Angeles County Department of Beaches and Harbors is seeking qualified and experienced temporary personnel services firms to provide temporary and as-needed administrative, accounting, secretarial, clerical, marketing, and information technology personnel services to supplement Department staff. Requested personnel utilized for these services will be placed in an individual assignment totaling no more than 720 cumulative hours per assigned Work Order.      Vendors submitting a Statement of Qualifications (SOQs) must be able to demonstrate a minimum of five years of experience providing temporary personnel services and can provide temporary personnel in the areas of clerical, accounting, information technology, marketing and personnel services as outlined in the RFSQ.      The County may require additional minimum qualifications.  The initial deadline for submitting SOQs will be 5:00 p.m., October 27, 2022, however, County will continuously accept SOQ's throughout the duration of the Master Agreement.    Further information regarding the RFSQ is available at:  https://doingbusiness.lacounty.gov/.    To view and print a copy of the RFSQ, please visit:   http://beaches.lacounty.gov/request-for-proposals/, and click the 'Request for Proposals' link.    The County reserves the right to cancel the RFSQ and to modify any and all terms and conditions of the RFSQ, including minimum requirements.  For further information, email Angelica Vicente at AVicente@bh.lacounty.gov.",="96162","PERSONNEL SERVICES (NOT EMPLOYMENT)","09/29/2022","Continuous","ANGELICA VICENTE","000-000-0000","avicente@bh.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=44624,"DBH77b","As-Needed Professional Design and Photography Services","Service","Beaches and Harbors","The Los Angeles County Department of Beaches and Harbors is seeking qualified Vendors to enter into Master Agreements with Los Angeles County (County) to provide, on an as-needed basis, professional design and photography services, specifically in the categories of graphic design, website design, and photography.  Vendors can qualify as a firm or an individual consultant.",="92018","COMPUTER AIDED DESIGN SERVICES","10/19/2022","Continuous","Angelica Vicente","000-000-0000","Avicente@bh.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=44623,"DBH77a","As-Needed Professional Design and Photography Services","Service","Beaches and Harbors","The Los Angeles County Department of Beaches and Harbors is seeking qualified Vendors to enter into Master Agreements with Los Angeles County (County) to provide, on an as-needed basis, professional design and photography services, specifically in the categories of graphic design, website design, and photography.  Vendors can qualify as a firm or an individual consultant.",="91548","GRAPHIC ARTS SERVICES (NOT PRINTING)","10/19/2022","Continuous","Angelica Vicente","000-000-0000","avicente@bh.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=44625,"DBH77c","As-Needed Professional Design and Photography Services","Service","Beaches and Harbors","The Los Angeles County Department of Beaches and Harbors is seeking qualified Vendors to enter into Master Agreements with Los Angeles County (County) to provide, on an as-needed basis, professional design and photography services, specifically in the categories of graphic design, website design, and photography.  Vendors can qualify as a firm or an individual consultant.",="91572","PHOTOGRAPHY SRVC (NOT INCLUDING AERIAL PHOTOGRAPHY)","10/19/2022","Continuous","Angelica Vicente","000-000-0000","avicente@bh.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=44834,"713-SH","PSYCHOLOGICAL AND/OR PSYCHIATRIC SERVICES","Service","Sheriff","December 21, 2022    Notice to Vendors:    BULLETIN NUMBER 1  REQUEST FOR STATEMENT OF QUALIFICATIONS (RFSQ)  PSYCHOLOGICAL AND/OR PSYCHIATRIC SERVICES  RFSQ NUMBER 713-SH    INTRODUCTION    The Los Angeles County (County) Sheriff's Department (Department) is seeking qualified psychologists/psychiatrists (Vendors) to enter into Master Agreements with the County to provide Psychological and/or Psychiatric Services (Services) on an intermittent, as-needed, basis for the Department's Psychological Services Bureau (PSB). PSB requires the Services for Department members and the family members/significant others of Department members.    VENDOR'S MINIMUM MANDATORY QUALIFICATIONS  1.	Psychological Services  Interested and qualified Vendors who can demonstrate their ability to successfully provide the required Services outlined in Attachment 1 (Statement of Work: Psychological Services) of Appendix A (Model Master Agreement) of the Request for Statement of Qualifications (RFSQ) are invited to submit a Statement of Qualifications (SOQ), provided they meet the following Minimum Mandatory Qualifications:    1.1	Vendor (psychologist(s)) must have a doctorate in psychology or related field from an accredited institution.  Accredited institutions are those listed in the publications of regional, national, or international accrediting agencies.  Publications such as American Universities and Colleges and International Handbook of Universities are acceptable.  Also acceptable, if appropriate, are degrees that have been evaluated and deemed to be equivalent to degrees from the United States accredited   institutions by an academic credential evaluation agency recognized by the National Association of Credential Evaluation Services and Association of International Credential Evaluators, Inc.  Vendor (psychologist(s)) must provide a copy of the diploma, including the name of the graduate school or professional school and year graduated.    1.2	Vendor (psychologist(s)) must be licensed as a psychologist by the California Board of Psychology.  Vendor must provide a copy of the license, which must include the license number and date of issue/renewal.    1.3	Vendor (psychologist(s)) must have one year of experience providing psychological services to employees of a public safety agency or to military personnel. Public safety agency is defined as any government agency whose primary goals are law enforcement and/or protecting the safety and welfare of the public.  Vendor must submit references to verify experience.    2.	Psychiatric Services  Interested and qualified Vendors who can demonstrate their ability to successfully provide the required Services outlined in Attachment 2 (Statement of Work: Psychiatric Services) of Appendix A (Model Master Agreement) of the RFSQ are invited to submit a SOQ, provided they meet the following Minimum Mandatory Qualifications:    2.1	Vendor (psychiatrist(s)) must have graduated from an accredited medical school.  Vendor must provide a copy of the diploma, including the name of the medical school and year graduated.    2.2	Vendor (psychiatrist(s)) must have completed an accredited psychiatric residency program.  Vendor must provide a copy of the diploma, including the name and location of medical school and year graduated.    2.3	Vendor (psychiatrist(s)) must be board certified in psychiatry by the American Board of Psychiatry and Neurology.  Vendor must provide a copy of the board certification, including the year of board certification.    2.4	Vendor (psychiatrist(s)) must have one year of experience providing psychiatric services.  Vendor must submit references to verify experience.    3.	Vendor must not be an agency or firm that specializes in providing temporary personnel or job placement services.    4.	If Vendor's compliance with a County contract has been reviewed by the Department of the Auditor-Controller within the last ten years, Vendor must not have unresolved questioned costs identified by the Auditor-",="94876","PSYCHOLOGISTS/PSYCHOLOGICAL SERVICES","12/21/2022","Continuous","Monica Castillo","213-229-3264","mdcastill@lasd.org"
